function_shasum,rate_function_shasum,success_rate_function_shasum,cpu_usage_function_shasum,ram_usage_function_shasum,power_usage_function_shasum,replica_shasum,overloaded_function_shasum,medium_latency_function_shasum,function_nmap,rate_function_nmap,success_rate_function_nmap,cpu_usage_function_nmap,ram_usage_function_nmap,power_usage_function_nmap,replica_nmap,overloaded_function_nmap,medium_latency_function_nmap,function_env,rate_function_env,success_rate_function_env,cpu_usage_function_env,ram_usage_function_env,power_usage_function_env,replica_env,overloaded_function_env,medium_latency_function_env,cpu_usage_idle_node,cpu_usage_node,ram_usage_idle_node,ram_usage_node,ram_usage_idle_node_percentage,ram_usage_node_percentage,power_usage_idle_node,power_usage_node,rest_seconds,overloaded_node
shasum,0,1.000,0.084,6116352.000,nan,1,0,0,nmap,60,1.000,235.454,31782570.667,nan,2,0,178155208,env,20,1.000,1.876,11374592.000,nan,2,0,9789732,64.533,282.333,5659897856.000,5657333760.000,27.092,27.081,nan,nan,30,0
shasum,0,1.000,0.070,6132755.505,nan,1,0,0,nmap,60,1.000,268.808,37174701.105,nan,1,0,146321230,env,20,1.000,1.843,11408622.933,nan,1,0,9118474,63.667,313.567,5656420352.000,5662610432.000,27.080,27.104,nan,nan,25,0
shasum,0,1.000,0.080,6038698.667,nan,1,0,0,nmap,60,1.000,266.517,65798997.333,nan,2,0,501666538,env,40,1.000,3.916,11334144.000,nan,1,0,9281982,61.267,311.867,5655021568.000,5708762624.000,27.076,27.288,nan,nan,30,0
shasum,0,1.000,0.082,6020778.667,nan,1,0,0,nmap,60,1.000,236.566,37847722.667,nan,2,0,206667134,env,40,1.000,3.567,11282602.667,nan,2,0,9169166,63.400,287.317,5672310784.000,5676084736.000,27.146,27.161,nan,nan,30,0
shasum,0,1.000,0.077,6085290.667,nan,1,0,0,nmap,60,1.000,219.723,3852166.095,nan,1,0,301806729,env,40,1.000,3.653,11242496.000,nan,1,0,9688565,62.867,319.700,5669120000.000,5697303552.000,27.131,27.243,nan,nan,25,0
shasum,0,1.000,0.077,6070272.000,nan,1,0,0,nmap,60,1.000,265.415,88144725.333,nan,1,0,683773767,env,60,1.000,5.453,11301888.000,nan,2,0,10220001,62.267,314.583,5716256768.000,5784437760.000,27.324,27.593,nan,nan,30,0
shasum,0,1.000,0.085,6077098.667,nan,1,0,0,nmap,60,1.000,243.077,3710122.667,nan,2,0,1061915304,env,60,1.000,5.017,11252394.667,nan,2,0,10457992,62.600,292.200,5732071424.000,5818817536.000,27.383,27.728,nan,nan,30,0
shasum,0,1.000,0.080,6078464.000,nan,1,0,0,nmap,60,1.000,267.195,3476992.000,nan,1,0,347340461,env,60,1.000,5.781,11283797.333,nan,1,0,9970666,68.267,318.033,5764241408.000,5791745024.000,27.519,27.629,nan,nan,25,0
shasum,0,1.000,0.081,6112597.333,nan,1,0,0,nmap,60,1.000,248.116,157601962.667,nan,2,0,1536434853,env,80,1.000,6.679,4019456.000,nan,2,0,9837123,64.333,303.250,5738758144.000,5864148992.000,27.415,27.901,nan,nan,30,0
shasum,0,1.000,0.078,6122291.200,nan,1,0,0,nmap,60,1.000,266.507,5058542.933,nan,1,0,2233047306,env,80,1.000,7.441,11372134.400,nan,1,0,10179451,65.267,322.717,5791729664.000,5985265152.000,27.603,28.374,nan,nan,25,0
shasum,0,1.000,0.088,6128981.333,nan,1,0,0,nmap,60,1.000,240.940,243585414.095,nan,2,0,2586848508,env,80,1.000,6.612,11340800.000,nan,2,0,10414561,68.867,294.233,5792086016.000,5965554176.000,27.598,28.287,nan,nan,30,0
shasum,0,1.000,0.078,6156629.333,nan,1,0,0,nmap,60,1.000,239.965,298799616.000,nan,2,0,3214473606,env,100,1.000,8.161,11355818.667,nan,2,0,10327679,64.600,296.083,5803368448.000,6022230528.000,27.651,28.522,nan,nan,25,0
shasum,0,1.000,0.088,6204416.000,nan,1,0,0,nmap,60,1.000,250.251,298980693.333,nan,2,0,3063025294,env,100,1.000,8.483,11429717.333,nan,2,0,10446269,65.867,300.700,5821894656.000,6007247872.000,27.727,28.464,nan,nan,25,0
shasum,0,1.000,0.082,6231040.000,nan,1,0,0,nmap,60,1.000,240.166,132141966.222,nan,2,0,2947477424,env,100,1.000,8.275,11517610.667,nan,2,0,9815575,67.867,303.967,5823692800.000,6028508160.000,27.730,28.541,nan,nan,25,0
shasum,0,1.000,0.079,6133077.333,nan,1,0,0,nmap,60,1.000,249.452,3827712.000,nan,2,0,3245464143,env,120,1.000,10.019,3534984.533,nan,2,0,10742265,62.733,308.900,5816666112.000,6092377088.000,27.701,28.798,nan,nan,25,0
shasum,0,1.000,0.083,6094848.000,nan,1,0,0,nmap,60,1.000,256.832,3588778.667,nan,2,0,3306869582,env,120,1.000,10.307,11582293.333,nan,2,0,10048524,63.867,315.400,5799538688.000,6076145664.000,27.637,28.736,nan,nan,25,0
shasum,0,1.000,0.076,6135125.333,nan,1,0,0,nmap,60,1.000,256.982,354937514.667,nan,2,0,3296920490,env,120,1.000,10.230,11765589.333,nan,2,0,9846409,68.000,320.383,5821300736.000,6104605184.000,27.722,28.850,nan,nan,40,0
shasum,0,1.000,0.073,6156629.333,nan,1,0,0,nmap,60,1.000,214.958,357566464.000,nan,2,0,4429710525,env,140,1.000,12.484,11779120.762,nan,2,0,9562984,64.667,325.400,5873393664.000,6237198848.000,27.922,29.370,nan,nan,25,0
shasum,0,1.000,0.075,6035319.467,nan,1,0,0,nmap,60,1.000,234.446,4600832.000,nan,2,0,4463505622,env,140,1.000,12.196,11589802.667,nan,2,0,9705720,65.267,322.033,5918918656.000,6281287680.000,28.115,29.557,nan,nan,25,0
shasum,0,1.000,0.074,6043306.667,nan,1,0,0,nmap,60,1.000,232.511,3641344.000,nan,2,0,3890431073,env,140,1.000,11.661,3654912.000,nan,2,0,9647591,67.600,313.100,5904246784.000,6183963648.000,27.927,29.040,nan,nan,25,0
shasum,0,1.000,0.077,5998933.333,nan,1,0,0,nmap,60,0.999,246.928,434316117.333,nan,2,0,4364937544,env,160,1.000,12.920,11686570.667,nan,2,0,10525341,65.867,312.283,5879818240.000,6245997056.000,27.838,29.296,nan,nan,25,0
shasum,0,1.000,0.073,6018389.333,nan,1,0,0,nmap,60,0.999,231.781,118591715.556,nan,2,0,5218228038,env,160,1.000,12.930,11786240.000,nan,2,0,10204102,66.200,308.900,5901893632.000,6232320512.000,27.925,29.240,nan,nan,25,0
shasum,0,1.000,0.070,6070272.000,nan,1,0,0,nmap,60,1.000,234.753,3580245.333,nan,2,0,5232861862,env,160,1.000,12.385,3916526.933,nan,2,0,12888625,68.200,322.317,5865447424.000,6221937664.000,27.777,29.195,nan,nan,35,0
shasum,0,1.000,0.074,6184960.000,nan,1,0,0,nmap,60,1.000,233.359,369710421.333,nan,2,0,5278381469,env,180,1.000,14.255,14444544.000,nan,2,0,9544453,58.400,304.333,5876090880.000,6189431808.000,27.816,29.065,nan,nan,85,0
shasum,0,1.000,0.089,6107136.000,nan,1,0,0,nmap,60,1.000,225.050,3739648.000,nan,2,0,4700770268,env,180,1.000,12.894,3493888.000,nan,2,0,12278826,67.200,297.150,5945407488.000,6249286656.000,28.101,29.305,nan,nan,55,0
shasum,0,1.000,0.075,6057984.000,nan,1,0,0,nmap,60,1.000,245.304,3897270.857,nan,2,0,4295316906,env,180,1.000,12.814,14696448.000,nan,2,0,10417283,63.400,289.333,5953615872.000,6228070912.000,28.121,29.214,nan,nan,25,0
shasum,0,1.000,0.077,6130834.286,nan,1,0,0,nmap,60,0.999,235.822,3961241.600,nan,2,0,5195442787,env,200,1.000,15.414,3704234.667,nan,2,0,9440180,64.333,322.200,5912815616.000,6255870464.000,27.966,29.336,nan,nan,20,0
shasum,0,1.000,0.076,6192128.000,nan,1,0,0,nmap,60,1.000,224.612,328255146.667,nan,2,0,5947135340,env,200,1.000,14.662,14352384.000,nan,2,0,10027046,70.000,299.900,5869617152.000,6165346816.000,27.794,28.966,nan,nan,25,0
shasum,0,1.000,0.078,6135808.000,nan,1,0,0,nmap,60,1.000,263.168,10186678.857,nan,2,0,5702522581,env,200,1.000,14.667,14290329.600,nan,2,0,10056176,63.867,326.052,5894053888.000,6302385664.000,27.891,29.523,nan,nan,20,0
shasum,0,1.000,0.069,6052659.200,nan,1,0,0,nmap,80,0.998,312.445,4029303.467,nan,2,0,7214468930,env,0,1.000,0.096,14592000.000,nan,1,0,0,65.400,368.373,5917149184.000,6324397670.400,27.989,29.610,nan,nan,25,0
shasum,0,1.000,0.078,6201831.619,nan,1,0,0,nmap,80,1.000,283.568,331497472.000,nan,2,0,6954694434,env,0,1.000,0.072,14503608.320,nan,1,0,0,63.867,379.973,5839609856.000,6308705894.400,27.666,29.538,nan,nan,30,0
shasum,0,1.000,0.071,6225373.867,nan,1,0,0,nmap,80,0.998,340.523,539988514.133,nan,2,0,6928892630,env,0,1.000,0.065,14217216.000,nan,1,0,0,67.867,365.947,5905524736.000,6378242867.200,27.937,29.817,nan,nan,20,0
shasum,0,1.000,0.071,5980160.000,nan,1,0,0,nmap,80,0.958,253.201,70950912.000,nan,3,0,12386647368,env,20,1.000,2.160,14186869.841,nan,2,0,9954938,62.067,326.644,5861189632.000,6226348032.000,27.757,29.216,nan,nan,30,0
shasum,0,1.000,0.086,6043374.933,nan,1,0,0,nmap,80,0.998,307.617,515876454.400,nan,3,0,7451935379,env,20,1.000,2.090,14523869.867,nan,2,0,11185439,63.600,363.067,5895114752.000,6436955750.400,27.891,30.052,nan,nan,40,0
shasum,0,1.000,0.084,6091298.133,nan,1,0,0,nmap,80,1.000,291.475,308137984.000,nan,3,0,10105239971,env,20,1.000,2.170,14601487.116,nan,2,0,9498548,61.800,353.293,5921298432.000,6156109004.800,28.006,28.941,nan,nan,45,0
shasum,0,1.000,0.076,6215543.467,nan,1,0,0,nmap,80,1.000,282.604,57393152.000,nan,3,0,9405362269,env,40,1.000,4.083,14478267.733,nan,2,0,8949970,60.200,354.200,5899753472.000,6204187033.600,27.912,29.130,nan,nan,45,0
shasum,0,1.000,0.069,6234931.200,nan,1,0,0,nmap,80,0.999,298.275,263890944.000,nan,3,0,8264380240,env,40,1.000,4.071,14421469.867,nan,2,0,9608965,65.667,372.733,5924147200.000,6331212595.200,28.015,29.640,nan,nan,40,0
shasum,0,1.000,0.073,6083379.200,nan,1,0,0,nmap,80,0.999,298.599,425876002.133,nan,3,0,9253578285,env,40,1.000,4.347,14553497.600,nan,2,0,9392720,62.933,365.693,5951698944.000,6218400972.800,28.132,29.191,nan,nan,45,0
shasum,0,1.000,0.071,5983982.933,nan,1,0,0,nmap,80,1.000,282.004,438660846.933,nan,3,0,9380790982,env,60,1.000,5.943,14411366.400,nan,2,0,10204624,60.600,359.293,5914599424.000,6331176140.800,27.976,29.640,nan,nan,45,0
shasum,0,1.000,0.068,6054297.600,nan,1,0,0,nmap,80,0.999,296.141,65351680.000,nan,3,0,9682318706,env,60,1.000,5.469,3348480.000,nan,2,0,10184649,60.400,355.600,5881272320.000,6446336000.000,27.845,30.100,nan,nan,45,0
shasum,0,1.000,0.070,6109047.467,nan,1,0,0,nmap,80,1.000,290.919,442567338.667,nan,3,0,9455969069,env,60,1.000,6.002,3568640.000,nan,2,0,10125820,69.067,374.707,5957165056.000,6329444761.600,28.115,29.603,nan,nan,30,0
shasum,0,1.000,0.072,6150553.600,nan,1,0,0,nmap,80,0.999,305.935,3545315.556,nan,3,0,9955030891,env,80,1.000,7.108,3919872.000,nan,2,0,10882093,66.933,368.160,5975123968.000,6482226790.400,28.195,30.216,nan,nan,45,0
shasum,0,1.000,0.074,6024084.724,nan,1,0,0,nmap,80,1.000,310.993,545349632.000,nan,2,0,10091675494,env,80,1.000,7.147,14224218.210,nan,2,0,10707048,70.400,353.733,6069362688.000,6491966668.800,28.589,30.265,nan,nan,20,0
shasum,0,1.000,0.088,6080284.444,nan,1,0,0,nmap,80,0.983,270.690,62154752.000,nan,3,0,12389090910,env,80,1.000,7.324,3734186.667,nan,2,0,9149208,64.933,362.478,5896931328.000,6285458773.333,27.877,29.429,nan,nan,40,0
shasum,0,1.000,0.089,6073002.667,nan,1,0,0,nmap,80,0.885,228.243,83607779.556,nan,3,1,14760306440,env,100,1.000,9.972,3927040.000,nan,2,0,8314400,67.333,330.111,6011045888.000,6280912213.333,28.352,29.434,nan,nan,25,1
shasum,0,1.000,0.071,6094848.000,nan,1,0,0,nmap,80,0.995,264.395,402563072.000,nan,3,0,11996913526,env,100,1.000,9.612,14287530.667,nan,2,0,9345498,61.467,368.853,5957064704.000,6236819456.000,28.117,29.238,nan,nan,35,0
shasum,0,1.000,0.078,6035729.067,nan,1,0,0,nmap,80,0.998,262.035,65433600.000,nan,3,0,11868392612,env,100,1.000,9.238,14284117.333,nan,2,0,9143024,63.333,365.280,5946830848.000,6188062720.000,28.081,29.045,nan,nan,40,0
shasum,0,1.000,0.069,6033408.000,nan,1,0,0,nmap,80,0.997,288.183,61857792.000,nan,3,0,10540988061,env,120,1.000,10.386,14374092.800,nan,2,0,11455974,61.200,368.307,5940676608.000,6461620224.000,28.023,30.101,nan,nan,40,0
shasum,0,1.000,0.075,6033408.000,nan,1,0,0,nmap,80,0.469,151.215,3480746.667,nan,1,1,20323633327,env,120,1.000,10.679,14284256.653,nan,2,0,7756206,69.267,278.743,5917782016.000,6124364946.286,27.944,28.765,nan,nan,30,1
shasum,0,1.000,0.065,6040234.667,nan,1,0,0,nmap,80,0.998,305.604,3086336.000,nan,3,0,11293799725,env,120,1.000,10.762,3174400.000,nan,2,0,10522154,66.400,367.653,5911949312.000,6373762662.400,27.915,29.758,nan,nan,30,0
shasum,0,1.000,0.073,6187008.000,nan,1,0,0,nmap,80,0.887,225.021,681388544.000,nan,3,1,15273560675,env,140,1.000,13.303,3477504.000,nan,2,0,7843055,63.667,326.133,5951975424.000,6300157269.333,28.075,29.468,nan,nan,45,1
shasum,0,1.000,0.076,6251081.143,nan,1,0,0,nmap,80,0.463,167.462,85884928.000,nan,1,1,20164470107,env,140,1.000,11.675,3305585.778,nan,2,0,7762796,67.733,285.848,5985642496.000,6226170441.143,28.210,29.172,nan,nan,35,1
shasum,0,1.000,0.073,6325930.667,nan,1,0,0,nmap,80,0.814,231.454,3538944.000,nan,3,1,16654861174,env,140,1.000,13.694,3411968.000,nan,2,0,8086425,67.533,313.767,6032048128.000,6265546410.667,28.396,29.330,nan,nan,30,1
shasum,0,1.000,0.064,6171306.667,nan,1,0,0,nmap,100,0.997,338.527,516668438.756,nan,2,0,13715063023,env,0,1.000,0.068,14204245.333,nan,1,0,0,66.200,399.667,6017226752.000,6577672533.333,28.339,30.570,nan,nan,35,0
shasum,0,1.000,0.088,6102131.635,nan,1,0,0,nmap,100,0.417,160.722,77963264.000,nan,1,1,21292567902,env,0,1.000,0.085,12181504.000,nan,1,0,0,62.467,272.333,5931825152.000,6161042870.857,27.905,28.829,nan,nan,35,1
shasum,0,1.000,0.077,6157880.889,nan,1,0,0,nmap,100,0.773,247.768,432360448.000,nan,2,1,16453241338,env,0,1.000,0.079,11831978.667,nan,1,0,0,56.867,326.689,5978748928.000,6298761216.000,28.088,29.376,nan,nan,45,1
shasum,20,1.000,4.541,8263509.333,nan,1,0,8290856,nmap,0,1.000,0.202,70373376.000,nan,1,0,0,env,0,1.000,0.113,11771904.000,nan,1,0,0,62.667,78.183,5920782336.000,5911880192.000,27.873,27.834,nan,nan,30,0
shasum,20,1.000,4.551,10692608.000,nan,2,0,8251245,nmap,0,1.000,0.112,3961173.333,nan,1,0,0,env,0,1.000,0.109,11689984.000,nan,1,0,0,61.533,75.767,5844473856.000,5815873536.000,27.555,27.440,nan,nan,30,0
shasum,20,1.000,4.293,10633557.333,nan,2,0,8226260,nmap,0,1.000,0.115,4219221.333,nan,1,0,0,env,0,1.000,0.111,11692714.667,nan,1,0,0,61.133,74.650,5770962944.000,5769687552.000,27.263,27.257,nan,nan,30,0
shasum,20,1.000,4.057,3933866.667,nan,2,0,8054213,nmap,0,1.000,0.110,4424021.333,nan,1,0,0,env,20,1.000,3.591,3579904.000,nan,2,0,6644043,61.333,86.083,5769617408.000,5760700928.000,27.259,27.223,nan,nan,30,0
shasum,20,1.000,4.489,10804394.667,nan,1,0,8744672,nmap,0,1.000,0.125,4661418.667,nan,1,0,0,env,20,1.000,4.394,6596778.667,nan,1,0,7774162,62.400,85.850,5756866560.000,5750817280.000,27.219,27.194,nan,nan,25,0
shasum,20,1.000,4.543,10796202.667,nan,2,0,8206939,nmap,0,1.000,0.109,4908032.000,nan,1,0,0,env,20,1.000,3.921,3800661.333,nan,2,0,7032848,65.133,87.400,5747142656.000,5737565184.000,27.179,27.138,nan,nan,30,0
shasum,20,1.000,3.887,3904785.067,nan,2,0,7004725,nmap,0,1.000,0.107,5096618.667,nan,1,0,0,env,40,1.000,7.486,3740416.000,nan,2,0,6696199,59.467,92.133,5745485824.000,5736425472.000,27.174,27.135,nan,nan,30,0
shasum,20,1.000,4.155,10704793.600,nan,1,0,7469559,nmap,0,1.000,0.101,5305514.667,nan,1,0,0,env,40,1.000,8.217,3522816.000,nan,1,0,6752854,61.800,97.817,5715802112.000,5694842880.000,27.056,26.970,nan,nan,25,0
shasum,20,1.000,4.442,10619562.667,nan,2,0,8080343,nmap,0,1.000,0.102,5521578.667,nan,1,0,0,env,40,1.000,7.857,3604650.667,nan,2,0,6960021,61.867,99.933,5696739328.000,5694270976.000,26.982,26.970,nan,nan,30,0
shasum,20,1.000,3.826,10706602.667,nan,2,0,7911265,nmap,0,1.000,0.109,5737642.667,nan,1,0,0,env,60,1.000,10.806,14317226.667,nan,2,0,6746173,65.667,104.483,5676740608.000,5665432064.000,26.906,26.859,nan,nan,30,0
shasum,20,1.000,3.892,3726592.000,nan,1,0,7239851,nmap,0,1.000,0.109,5934250.667,nan,1,0,0,env,60,1.000,11.698,14519808.000,nan,1,0,6402663,62.067,105.817,5691731968.000,5680790528.000,26.964,26.918,nan,nan,25,0
shasum,20,1.000,3.977,3634517.333,nan,2,0,6948454,nmap,0,1.000,0.104,6122837.333,nan,1,0,0,env,60,1.000,11.328,14311936.000,nan,1,0,6321378,63.667,104.517,5691527168.000,5681826816.000,26.963,26.922,nan,nan,30,0
shasum,20,1.000,3.643,10711893.333,nan,2,0,7356427,nmap,0,1.000,0.105,6273706.667,nan,1,0,0,env,80,1.000,13.721,4057838.933,nan,2,0,6269840,60.600,108.700,5692299264.000,5684959744.000,26.966,26.935,nan,nan,30,0
shasum,20,1.000,4.214,3690291.200,nan,2,0,7493827,nmap,0,1.000,0.125,6811604.114,nan,1,0,0,env,80,1.000,13.396,14447718.400,nan,2,0,6287965,64.200,117.000,5703610368.000,5698386944.000,27.013,26.990,nan,nan,25,0
shasum,20,1.000,3.952,4980667.733,nan,2,0,7321244,nmap,0,1.000,0.102,7258794.667,nan,1,0,0,env,80,1.000,14.309,14367061.333,nan,1,0,6294919,66.133,112.850,5699366912.000,5695523328.000,26.998,26.981,nan,nan,30,0
shasum,20,1.000,3.581,10798250.667,nan,2,0,7195115,nmap,0,1.000,0.108,6428501.333,nan,1,0,0,env,100,1.000,16.275,14470656.000,nan,2,0,5916351,63.067,114.467,5702514688.000,5692335104.000,27.009,26.966,nan,nan,30,0
shasum,20,1.000,3.734,10878293.333,nan,1,0,7177879,nmap,0,1.000,0.103,5542570.667,nan,1,0,0,env,100,1.000,18.312,14346752.000,nan,1,0,6045798,63.333,119.800,5703878656.000,5702078976.000,27.015,27.005,nan,nan,25,0
shasum,20,1.000,3.960,10825728.000,nan,2,0,7458673,nmap,0,1.000,0.111,5578581.333,nan,1,0,0,env,100,1.000,16.706,14514688.000,nan,1,0,5878495,66.067,118.900,5722286080.000,5712932864.000,27.089,27.049,nan,nan,30,0
shasum,20,1.000,3.549,10669226.667,nan,2,0,7053140,nmap,0,1.000,0.109,5538304.000,nan,1,0,0,env,120,1.000,18.558,14456149.333,nan,2,0,5745256,64.733,120.517,5711626240.000,5704121344.000,27.048,27.015,nan,nan,30,0
shasum,20,1.000,3.111,10755276.800,nan,2,0,7022622,nmap,0,1.000,0.117,5563562.667,nan,1,0,0,env,120,1.000,17.360,3451718.705,nan,2,0,5678752,63.667,117.000,5712119808.000,5701556736.000,27.050,27.005,nan,nan,30,0
shasum,20,1.000,3.738,10736298.667,nan,1,0,7076098,nmap,0,1.000,0.102,5662890.667,nan,1,0,0,env,120,1.000,19.964,14602069.333,nan,1,0,5707048,64.267,125.450,5732401152.000,5728409600.000,27.137,27.119,nan,nan,25,0
shasum,20,1.000,3.510,10655573.333,nan,2,0,6951103,nmap,0,1.000,0.125,5728256.000,nan,1,0,0,env,140,1.000,20.904,14564864.000,nan,2,0,5408453,65.800,125.883,5690384384.000,5669351424.000,26.966,26.880,nan,nan,30,0
shasum,20,1.000,3.292,4142643.200,nan,2,0,6996584,nmap,0,1.000,0.111,5741909.333,nan,1,0,0,env,140,1.000,19.596,3746850.133,nan,2,0,5511323,63.533,122.683,5675720704.000,5666918912.000,26.909,26.871,nan,nan,30,0
shasum,20,1.000,3.076,10681953.524,nan,1,0,7149463,nmap,0,1.000,0.091,5807952.457,nan,1,0,0,env,140,1.000,18.067,14580316.648,nan,1,0,5342287,62.667,128.417,5680568320.000,5676910080.000,26.929,26.912,nan,nan,25,0
shasum,20,1.000,3.275,3643221.333,nan,1,0,6477603,nmap,0,1.000,0.099,5800618.667,nan,1,0,0,env,160,1.000,23.905,3910485.333,nan,1,0,5234521,61.800,128.100,5701490688.000,5693815296.000,27.011,26.979,nan,nan,30,0
shasum,20,1.000,3.332,10587306.667,nan,2,0,6849752,nmap,0,1.000,0.110,5764266.667,nan,1,0,0,env,160,1.000,22.049,14478336.000,nan,2,0,5194022,65.267,127.550,5702522880.000,5696150528.000,27.017,26.989,nan,nan,30,0
shasum,20,1.000,3.116,10685781.333,nan,2,0,6843404,nmap,0,1.000,0.096,5687344.762,nan,1,0,0,env,160,1.000,21.049,14432085.333,nan,2,0,5148354,60.533,122.550,5731975168.000,5735128064.000,27.136,27.146,nan,nan,30,0
shasum,20,1.000,3.097,10781988.571,nan,1,0,6763376,nmap,0,1.000,0.094,5677704.533,nan,1,0,0,env,180,1.000,23.667,14479360.000,nan,1,0,4881510,62.133,133.733,5766391808.000,5756050432.000,27.275,27.230,nan,nan,25,0
shasum,20,1.000,3.176,10690560.000,nan,1,0,6666680,nmap,0,1.000,0.098,5599232.000,nan,1,0,0,env,180,1.000,25.281,14450858.667,nan,1,0,5021520,65.000,132.533,5766545408.000,5756361216.000,27.274,27.231,nan,nan,30,0
shasum,20,1.000,3.132,3947946.667,nan,2,0,6592581,nmap,0,1.000,0.108,5611349.333,nan,1,0,0,env,180,1.000,22.954,14472021.333,nan,2,0,4948967,65.733,129.733,5693319168.000,5682742784.000,26.986,26.941,nan,nan,30,0
shasum,20,1.000,2.766,10490197.333,nan,2,0,6239457,nmap,0,1.000,0.087,5638339.048,nan,1,0,0,env,200,1.000,23.025,14570325.333,nan,2,0,4829111,65.133,127.900,5691758592.000,5683848192.000,26.979,26.945,nan,nan,30,0
shasum,20,1.000,3.180,3910417.067,nan,1,0,6672490,nmap,0,1.000,0.092,5662749.257,nan,1,0,0,env,200,1.000,25.159,14423088.762,nan,1,0,4798482,62.600,136.450,5698551808.000,5701056512.000,27.007,27.015,nan,nan,25,0
shasum,20,1.000,3.185,10608298.667,nan,1,0,6608582,nmap,0,1.000,0.090,5703680.000,nan,1,0,0,env,200,1.000,25.554,3948202.667,nan,2,0,4817448,67.067,135.367,5720897536.000,5715964928.000,27.096,27.074,nan,nan,30,0
shasum,20,1.000,3.526,10626048.000,nan,2,0,7769528,nmap,20,1.000,83.978,13671594.667,nan,2,0,95409024,env,0,1.000,0.126,3518634.667,nan,1,0,0,63.933,151.150,5730510848.000,5727913472.000,27.135,27.126,nan,nan,30,0
shasum,20,1.000,3.087,10912768.000,nan,2,0,7370064,nmap,20,1.000,81.289,3760128.000,nan,2,0,103242566,env,0,1.000,0.090,14270464.000,nan,1,0,0,65.733,149.717,5745149952.000,5736130048.000,27.205,27.167,nan,nan,30,0
shasum,20,1.000,3.809,10881706.667,nan,1,0,7146902,nmap,20,1.000,92.605,3776768.000,nan,1,0,93780193,env,0,1.000,0.094,12042240.000,nan,1,0,0,63.800,159.200,5693370368.000,5686411776.000,27.001,26.971,nan,nan,25,0
shasum,20,1.000,3.638,10660010.667,nan,1,0,8251400,nmap,20,1.000,86.337,3833685.333,nan,1,0,96990673,env,20,1.000,3.243,12980565.333,nan,2,0,6934361,64.933,160.650,5705691136.000,5702534656.000,27.049,27.034,nan,nan,30,0
shasum,20,1.000,3.129,10680661.333,nan,2,0,6825039,nmap,20,1.000,86.656,4149162.667,nan,2,0,100541392,env,20,1.000,3.236,14292650.667,nan,2,0,7003774,67.133,160.733,5730238464.000,5721533440.000,27.152,27.114,nan,nan,30,0
shasum,20,1.000,3.293,10707285.333,nan,1,0,7525513,nmap,20,1.000,96.699,3913181.867,nan,1,0,99545329,env,20,1.000,3.736,3759445.333,nan,1,0,7891566,67.333,169.183,5767014400.000,5758341632.000,27.300,27.262,nan,nan,25,0
shasum,20,1.000,3.315,3748096.000,nan,2,0,7045376,nmap,20,1.000,87.680,3877376.000,nan,1,0,97643354,env,40,1.000,6.592,14268416.000,nan,1,0,6936322,68.867,171.783,5782136832.000,5768843264.000,27.362,27.305,nan,nan,30,0
shasum,20,1.000,3.055,10680149.333,nan,2,0,7542098,nmap,20,1.000,83.218,4018517.333,nan,2,0,102839274,env,40,1.000,6.098,14309546.667,nan,2,0,6719892,66.667,165.683,5783650304.000,5769350144.000,27.369,27.308,nan,nan,30,0
shasum,20,1.000,3.036,10718378.667,nan,1,0,7068968,nmap,20,1.000,88.022,3328614.400,nan,1,0,99657709,env,40,1.000,5.972,14250666.667,nan,1,0,6743238,64.267,178.783,5746552832.000,5735250944.000,27.221,27.174,nan,nan,25,0
shasum,20,1.000,3.216,3774464.000,nan,1,0,7285581,nmap,20,1.000,88.134,3517269.333,nan,1,0,102032759,env,60,1.000,9.093,14355114.667,nan,1,0,6148049,67.600,179.917,5749495808.000,5744656896.000,27.234,27.212,nan,nan,30,0
shasum,20,1.000,3.189,10638677.333,nan,2,0,7483384,nmap,20,1.000,87.823,3931136.000,nan,2,0,99344477,env,60,1.000,9.133,14515882.667,nan,2,0,6304516,67.133,175.867,5759580160.000,5745988608.000,27.277,27.220,nan,nan,30,0
shasum,20,1.000,2.915,10687488.000,nan,2,0,6987121,nmap,20,1.000,80.304,3706214.400,nan,2,0,101221808,env,60,1.000,8.277,14523904.000,nan,2,0,5988186,65.200,168.217,5768179712.000,5758555648.000,27.312,27.271,nan,nan,30,0
shasum,20,1.000,3.112,10776663.771,nan,1,0,6973641,nmap,20,1.000,80.205,3280881.371,nan,1,0,104135769,env,80,1.000,9.426,3729885.867,nan,1,0,5821326,64.733,186.767,5776830464.000,5763474944.000,27.347,27.291,nan,nan,25,0
shasum,20,1.000,3.208,10689024.000,nan,1,0,7696977,nmap,20,1.000,90.387,3774976.000,nan,1,0,102138765,env,80,1.000,11.590,3941632.000,nan,1,0,5941839,64.933,182.067,5779529728.000,5766955008.000,27.360,27.294,nan,nan,30,0
shasum,20,1.000,2.913,10751658.667,nan,2,0,7100888,nmap,20,1.000,84.574,3820544.000,nan,2,0,100087982,env,80,1.000,11.087,14479701.333,nan,2,0,5727081,66.933,176.917,5787424768.000,5774896640.000,27.358,27.305,nan,nan,30,0
